Points_0,Points_1,Points_2,Points_Magnitude,Point ID
0.583257,1.20714,-0.82584,1.57461,1068
0.194933,1.43376,0.618413,1.57356,1359
-0.364402,0.980741,1.17489,1.57322,402
-0.0683366,1.55443,-0.230806,1.57296,508
0.63659,1.33832,-0.526458,1.57274,2197
0.284603,1.5369,0.173253,1.5726,1571
0.243376,1.51944,0.323537,1.57245,1572
0.111014,1.45996,-0.57132,1.57169,1010
-0.640782,1.06356,0.961754,1.57058,447
0.631445,1.16726,-0.838947,1.57005,1096
0.489734,1.2861,-0.754374,1.56939,1040
0.225914,1.3796,-0.712786,1.56921,178
0.0366084,1.49509,-0.471543,1.56811,1260
-0.112916,1.53295,-0.310155,1.56809,1215
0.0556496,1.4927,-0.475341,1.56755,1261
-0.586845,1.01503,1.04041,1.56753,438
-0.0440311,1.49349,-0.474001,1.56752,1223
0.225638,1.33521,0.787786,1.56662,1340
0.644827,1.28176,-0.628491,1.56643,1127
0.63716,1.19713,-0.777278,1.56309,2404
0.533009,1.24965,-0.772165,1.56268,1056
-0.0805822,1.49513,-0.445679,1.56222,1216
-0.342907,1.01933,1.13146,1.56103,420
-0.149842,1.55208,0.00492866,1.5593,470
0.653059,1.23291,-0.69215,1.55745,1121
0.236048,1.36372,-0.712449,1.55661,152
0.270334,1.36111,-0.705154,1.55658,157
-0.0619757,1.4695,-0.509532,1.55657,1227
-0.0483288,1.53004,-0.280868,1.55635,1312
0.585772,1.18018,-0.827275,1.55574,1093
0.280965,1.35888,-0.702759,1.55543,945
0.246478,1.35788,-0.715015,1.55429,156
-0.0263839,1.47582,-0.48595,1.55399,1274
-0.287679,1.50163,0.271133,1.55279,525
0.647777,1.20723,-0.730287,1.55253,1106
-0.120523,1.49344,-0.406629,1.55249,1217
-0.0972976,1.47641,-0.47005,1.55248,1224
-0.372103,0.910302,1.20088,1.55217,396
-0.478535,0.940526,1.13719,1.55138,388
0.172559,1.39426,-0.658037,1.55137,956
-0.121666,1.50067,-0.373196,1.55115,1218
0.445272,1.29791,-0.723121,1.55104,1015
0.042727,1.48132,-0.456233,1.55058,1262
0.288798,1.51394,0.169069,1.55048,1573
0.286864,1.35718,-0.691886,1.55014,949
0.631654,1.1931,-0.761563,1.54998,1105
0.193599,1.37629,-0.686034,1.54993,162
-0.0997397,1.54252,-0.0987438,1.54889,505
0.180846,1.37781,-0.683443,1.5486,941
0.217329,1.47195,0.427597,1.54813,1623
0.141186,1.41166,-0.619211,1.54794,984
0.218899,1.3604,-0.705144,1.54785,164
0.364666,1.32817,-0.705587,1.54754,1000
0.22844,1.33547,0.74724,1.54727,1338
-0.544307,0.993587,1.05359,1.54711,389
0.589555,1.17776,-0.811426,1.54697,1095
0.00125848,1.47664,-0.460238,1.5467,1273
0.15174,1.40179,-0.63581,1.5467,982
-0.0929181,1.44344,-0.547744,1.54666,1235
0.311268,1.34586,-0.694841,1.54629,972
0.612137,1.29409,-0.582668,1.5456,1122
0.152169,1.394,-0.648302,1.54489,981
0.601744,1.1752,-0.801759,1.54467,1097
0.196666,1.37541,0.674119,1.54431,1336
0.236459,1.35178,-0.70814,1.54425,153
0.58582,1.35517,-0.4525,1.54416,2198
-0.387285,0.889831,1.20101,1.54409,391
-0.524334,1.38457,0.437727,1.54388,572
-0.121158,1.49851,-0.341458,1.54169,1219
-0.320137,0.984315,1.14253,1.54167,424
-0.121867,1.44965,-0.509443,1.54138,1228
0.224484,1.355,-0.699286,1.54124,154
0.47881,1.26897,-0.731894,1.54117,1041
0.292881,1.34635,-0.689935,1.54092,965
0.208477,1.3598,-0.694114,1.54088,161
0.44114,1.46681,-0.160823,1.54013,2215
0.0778714,1.45176,-0.506829,1.53966,1028
-0.440721,0.911403,1.15872,1.53868,386
0.554749,1.20483,-0.77809,1.53778,1070
-0.0547348,1.50538,-0.307851,1.53751,1253
0.240967,1.48404,0.32019,1.53719,1574
0.52857,1.23179,-0.751029,1.53647,1057
0.240363,1.35295,-0.687137,1.53636,158
0.384192,1.486,-0.0644632,1.53621,1585
0.250107,1.34894,-0.691059,1.53615,944
0.214908,1.34787,0.703559,1.53556,1339
0.324976,1.49987,0.0513354,1.53553,1586
0.186626,1.36964,-0.664224,1.53361,160
0.0435543,1.47016,-0.433549,1.53337,1285
0.592444,1.17991,-0.77942,1.53319,1098
-0.142076,1.46258,-0.436443,1.53291,1225
-0.172203,1.42869,-0.526446,1.5323,1234
0.107545,1.42809,-0.544769,1.53224,1007
0.26858,1.34203,-0.687694,1.5317,948
0.613814,1.23577,-0.660142,1.5296,1125
0.441841,1.27906,-0.712979,1.52956,1029
0.00954373,1.49551,-0.319417,1.52927,1256
0.207654,1.36151,-0.664645,1.52924,159
-0.321458,0.929604,1.17009,1.5286,401
0.582884,1.30403,-0.539534,1.52687,1123
-0.165813,1.40894,-0.564184,1.52673,1236
-0.675987,1.2368,0.585197,1.52613,585
-0.159552,1.4458,-0.461771,1.52612,1229
-0.255127,0.809477,1.26789,1.52574,301
-0.395679,0.875021,1.18374,1.52429,384
-0.141333,1.4641,-0.399495,1.5242,1226
-0.306398,0.868457,1.21426,1.52398,303
0.529781,1.22146,-0.740416,1.52343,1058
0.207182,1.27594,0.805959,1.52332,1350
-0.08032,1.4101,-0.570158,1.52312,1277
-0.192252,1.40399,-0.557009,1.52263,1237
-0.338951,0.839119,1.2231,1.52151,304
0.587481,1.18674,-0.748377,1.52104,1101
-0.129821,1.46964,-0.368659,1.52072,1244
0.515817,1.39447,-0.318674,1.52058,2213
0.565311,1.18965,-0.75932,1.52033,1094
0.210093,1.35011,-0.665322,1.51973,940
0.23964,1.3419,-0.671868,1.51972,946
-0.0795394,1.48128,-0.329991,1.51968,1254
-0.0419337,1.41515,-0.550401,1.519,1276
0.0381133,1.46327,-0.404512,1.51863,1305
0.552564,1.20389,-0.742665,1.51862,1099
0.593646,1.2202,-0.681797,1.5186,1104
-0.296236,0.780132,1.26828,1.51819,300
0.263728,1.3361,-0.670871,1.51815,966
0.289418,1.48175,0.157003,1.51789,1575
0.589851,1.25762,-0.611215,1.5176,1128
-0.0368978,1.49883,-0.234987,1.51759,506
0.177954,1.36945,-0.627457,1.51682,955
0.200085,1.38548,0.581787,1.51594,1364
-0.317969,0.796993,1.24874,1.51514,305
-0.491665,0.968596,1.05592,1.51489,387
0.215887,1.34845,-0.654311,1.51428,947
-0.00796914,1.20303,0.919318,1.5141,252
-0.20775,1.40663,-0.520097,1.51402,1232
0.169552,1.3696,-0.621273,1.51345,983
0.565873,1.19393,-0.735749,1.51228,1100
-0.143562,1.39335,-0.567492,1.51132,1278
-0.195197,1.49248,0.134545,1.51119,469
0.483865,1.24975,-0.697407,1.51075,1042
0.0481945,1.44404,-0.439766,1.51029,1304
0.163137,1.37671,-0.597652,1.50968,992
-0.154142,1.44021,-0.425326,1.50959,1230
-0.0981917,1.40843,-0.533522,1.50929,1282
-0.260702,0.82793,1.23471,1.50929,302
0.53532,1.20962,-0.726396,1.5091,1102
-0.0163762,1.4661,-0.352875,1.50805,1255
0.268057,1.3317,-0.653968,1.50763,973
0.203404,1.39162,0.541646,1.50711,1367
0.206348,1.34949,-0.637169,1.50655,968
-0.194465,1.41559,-0.476833,1.50634,1231
-0.0725455,1.41501,-0.511181,1.50627,1283
-0.25665,1.37563,-0.557297,1.50626,1238
-0.43035,0.897962,1.12905,1.50542,383
0.0885361,1.42094,-0.488771,1.50526,1021
-0.0992367,1.42544,-0.472662,1.50504,1288
-0.149861,1.39133,-0.55278,1.5046,1281
-0.0478092,1.42003,-0.494993,1.50459,1286
-0.44996,0.922729,1.09992,1.50457,385
0.232673,1.33526,-0.650067,1.50321,967
0.129625,1.3996,-0.531563,1.50275,1008
-0.027961,1.40942,-0.520053,1.50257,1275
-0.286246,0.92357,1.14958,1.50215,422
-0.193903,1.37873,-0.562019,1.50145,1279
-0.127573,1.40736,-0.505389,1.50079,1287
0.224775,1.28154,0.747538,1.50056,1349
0.571661,1.2363,-0.629471,1.50049,1126
-0.0868098,1.43268,-0.435466,1.49992,1289
-0.318585,1.08737,0.982336,1.49962,425
-0.098177,1.45275,-0.358478,1.49954,1258
0.54324,1.20209,-0.71211,1.49908,1103
-0.0164551,1.40883,-0.51154,1.49892,1307
-0.411174,1.38925,0.382861,1.49855,559
0.0667727,1.42173,-0.467837,1.49822,1161
0.322426,1.46246,0.0424015,1.49818,1583
-0.441281,1.3784,0.386485,1.49803,558
-0.163213,1.3946,-0.520811,1.4976,1284
-0.200748,1.37855,-0.548563,1.49721,1280
0.181566,1.36685,-0.58102,1.49627,976
0.527066,1.32332,-0.457862,1.4962,1131
0.242824,1.33202,-0.635606,1.49574,974
-0.0406455,1.41444,-0.481675,1.49476,1306
-0.365673,0.813123,1.19928,1.49438,284
0.142269,1.39154,-0.525747,1.49433,1006
0.552507,1.21975,-0.662132,1.49381,1113
0.417922,1.42126,-0.190539,1.49363,2214
-0.388836,0.865253,1.15226,1.4925,382
-0.162717,1.42747,-0.402628,1.49206,1245
0.00887303,1.45625,-0.31902,1.49081,1309
-0.243797,1.35846,-0.560604,1.48967,1269
0.358381,1.44353,-0.0811278,1.48956,1582
0.476869,1.23047,-0.689713,1.48902,1043
-0.198337,1.40851,-0.440329,1.489,1242
0.317712,1.30069,-0.650636,1.48865,1001
-0.114001,1.48373,-0.0115927,1.48815,472
0.198451,1.34749,-0.599249,1.48802,975
-0.31795,1.41089,0.348999,1.48779,528
-0.0423637,1.41436,-0.458513,1.48743,1308
-0.26893,1.36856,-0.514814,1.48672,1233
-0.117112,1.41107,-0.450089,1.48574,1290
0.426718,1.25411,-0.672571,1.48567,1030
0.547253,1.25721,-0.568227,1.48423,1124
-0.570578,1.01207,0.923,1.48384,433
-0.268259,0.868208,1.17208,1.48308,315
0.212392,1.31148,0.657995,1.48258,1346
0.104024,1.39612,-0.487584,1.48247,1020
0.227836,1.28571,0.701965,1.48247,1348
0.284172,1.44619,0.146894,1.48115,1577
-0.227217,0.83344,1.20306,1.48108,312
-0.3196,1.34048,-0.541976,1.4808,1239
0.196372,1.3304,0.618707,1.48032,1347
0.0152609,1.4365,-0.356758,1.48021,1167
-0.211095,1.36238,-0.538293,1.48,1272
-0.600382,1.05664,0.844133,1.4797,453
-0.368697,1.38571,0.365062,1.47966,539
-0.346859,0.73359,1.23627,1.4788,295
0.0472047,1.41379,-0.430314,1.47858,1162
0.0390134,1.42382,-0.396645,1.47855,1166
-0.240469,1.34884,-0.554964,1.47824,1270
-0.590198,1.03111,0.879362,1.47811,446
-0.275668,1.09371,0.955105,1.47798,245
-0.077136,1.47228,-0.100465,1.47772,503
-0.152407,1.39271,-0.469415,1.47758,1291
-0.195905,1.40345,-0.418532,1.47758,1246
0.227175,1.4046,0.397452,1.47732,1624
0.0797934,1.40166,-0.45796,1.47674,1050
-0.540057,0.986219,0.956502,1.47621,436
-0.350589,0.751049,1.21891,1.47402,293
0.296607,1.29959,-0.62859,1.47378,1002
-0.514648,0.975532,0.976928,1.4734,412
0.483061,1.21674,-0.674587,1.47271,1111
0.245281,1.41992,0.302952,1.47245,1576
-0.360855,0.75779,1.20939,1.4721,292
-0.232919,1.4265,0.272426,1.47084,527
-0.297648,1.3277,-0.558508,1.47082,1263
0.331736,1.43215,0.014291,1.47013,1584
0.197432,1.34513,0.556864,1.46917,1365
-0.29823,0.994073,1.03932,1.46878,427
-0.127456,1.3949,-0.439815,1.46813,1294
-0.30553,1.04305,0.986713,1.46796,426
-0.296807,0.96528,1.06529,1.46789,423
-0.270467,0.75282,1.23048,1.46764,22
-0.471987,0.959802,1.00465,1.46742,413
0.528952,1.23579,-0.586551,1.46663,1130
-0.0221988,1.45076,-0.211468,1.46626,504
-0.246796,1.3655,-0.473171,1.46608,1243
0.507006,1.22339,-0.628883,1.46602,1114
-0.252355,0.862824,1.15663,1.4649,314
-0.357573,0.800701,1.17335,1.46483,285
0.209277,1.35218,0.521696,1.46436,1366
-0.520611,1.29745,0.434461,1.46396,573
-0.254185,1.33586,-0.54217,1.46392,1265
0.491214,1.21288,-0.655093,1.4634,1112
0.169384,1.35336,-0.530273,1.46338,1005
-0.285345,1.32524,-0.548786,1.46248,1271
0.116174,1.37441,-0.483824,1.46171,1019
0.451358,1.34726,-0.342745,1.46161,1135
-0.199078,1.35964,-0.498037,1.4616,1292
-0.375671,0.8515,1.12352,1.45893,411
-0.231344,1.3437,-0.515995,1.45784,1293
-0.26341,1.33137,-0.528981,1.45663,1268
-0.303531,1.33259,-0.503094,1.45638,1240
0.497347,1.27484,-0.493865,1.45481,1132
-0.148599,1.39349,-0.387286,1.45392,1257
0.0416225,1.40315,-0.375746,1.45318,1163
0.0217524,1.4232,-0.292582,1.45313,1168
-0.347371,1.31088,-0.521445,1.45292,1241
0.0482247,1.18057,0.842773,1.45132,251
-0.397424,0.872433,1.08889,1.45078,415
-0.287737,1.31442,-0.540857,1.45018,1266
0.152557,1.35065,-0.504596,1.44988,1018
-0.259047,0.71812,1.23219,1.44951,16
-0.633581,1.15647,0.601853,1.4495,584
0.0903621,1.37377,-0.453256,1.44943,1049
-0.307904,1.08196,0.913219,1.44894,236
-0.302999,1.30827,-0.54353,1.44873,1267
-0.213318,0.778047,1.2019,1.44756,21
-0.171654,1.36305,-0.455019,1.44721,1295
0.0177186,1.40944,-0.327547,1.4471,1164
0.0528207,1.3829,-0.422145,1.44686,1160
-0.329649,0.811165,1.15097,1.44616,299
0.244912,1.30116,-0.58078,1.44579,1003
-0.323072,1.30249,-0.537745,1.44569,1264
-0.303147,0.731468,1.20892,1.44514,14
-0.57776,1.08997,0.75185,1.44468,579
-0.109044,1.3724,-0.437306,1.44451,1298
-0.319672,0.733121,1.2023,1.44402,294
-0.421398,0.899205,1.04815,1.44387,414
-0.175028,0.754497,1.21841,1.44376,20
-0.251369,0.692014,1.24166,1.44353,18
0.284388,1.40808,0.134272,1.44278,1579
-0.167305,1.42268,0.159683,1.44135,471
0.212323,1.31329,-0.553134,1.44075,1004
0.372744,1.37252,-0.224018,1.43977,1148
-0.21381,1.3384,-0.483206,1.43893,1296
-0.33982,0.752221,1.17837,1.43871,286
-0.244058,1.32322,-0.505995,1.43753,1297
-0.160949,0.72453,1.23064,1.43712,23
-0.271695,0.89811,1.08825,1.43691,421
-0.616132,1.13763,0.624703,1.43669,583
-0.218114,0.826527,1.15238,1.43482,313
-0.254311,1.33877,-0.44526,1.43361,1247
0.337678,1.2557,-0.602752,1.43322,1031
-0.300119,1.29757,-0.525791,1.43186,1303
0.251239,1.38348,0.267442,1.43131,1578
-0.177115,1.10307,0.894195,1.43099,244
-0.357003,0.846989,1.09639,1.43071,409
0.170187,1.32647,-0.508339,1.43069,1017
0.229833,1.36096,0.375478,1.43039,1603
0.301396,1.39361,-0.112228,1.43024,490
-0.196937,1.35405,-0.41499,1.42985,1251
-0.601255,1.11499,0.661607,1.42914,580
-0.285579,1.29939,-0.515903,1.42693,1302
-0.310501,0.80892,1.13205,1.42559,287
-0.32884,1.08394,0.865203,1.42536,218
0.356791,1.23774,-0.607297,1.42412,1044
0.206109,1.30471,-0.530354,1.42339,1016
-0.450458,0.968038,0.938245,1.42138,407
0.436149,1.23359,-0.554857,1.42121,1136
0.463793,1.23456,-0.528943,1.42092,1133
0.38678,1.23024,-0.595426,1.42043,1139
-0.286126,1.34615,0.350389,1.42012,531
0.244837,1.28534,-0.550896,1.41969,1032
0.104844,1.3407,-0.450038,1.4181,1048
-0.157625,1.33563,-0.447734,1.41747,1299
-0.0964611,1.35138,-0.415122,1.41699,1259
-0.3333,0.747385,1.15643,1.41669,298
-0.426025,0.950907,0.958864,1.41603,408
-0.521725,1.00206,0.853621,1.41598,431
-0.307662,0.68436,1.2,1.41528,15
0.418218,1.22245,-0.576133,1.41465,1138
-0.311668,0.72074,1.17652,1.41449,309
-0.128869,0.703993,1.21972,1.41419,24
-0.314088,1.32542,0.375367,1.4129,540
-0.07611,1.41043,0.00286124,1.41248,474
-0.318579,1.2761,-0.513329,1.41189,1248
-0.37256,0.868019,1.04936,1.41188,416
-0.297909,0.866305,1.07402,1.41165,406
-0.248959,1.29814,-0.495072,1.41147,1301
-0.437315,1.28233,0.388925,1.40956,556
-0.246584,0.830939,1.11121,1.40927,316
-0.21566,1.09124,0.86467,1.40889,235
-0.20618,1.30826,-0.479886,1.40867,1300
-0.324648,0.851069,1.07434,1.40852,373
-0.351017,1.0845,0.826746,1.40814,216
-0.468262,0.980321,0.895726,1.40806,434
-0.400638,0.892937,1.01199,1.40783,410
-0.189958,0.785249,1.15112,1.40634,37
-0.36772,1.01114,0.903837,1.40518,381
-0.340899,0.988878,0.935669,1.40341,379
0.0919684,1.17472,0.760603,1.40248,250
-0.527547,1.04242,0.774503,1.40171,454
-0.0309151,1.39718,-0.107423,1.40164,501
0.264877,1.37637,-0.000663285,1.40162,491
-0.525678,1.01772,0.8064,1.40085,445
0.399677,1.28901,-0.372978,1.40014,1134
0.0246644,1.38131,-0.223582,1.3995,502
-0.364173,1.08568,0.801565,1.39779,213
-0.375689,0.965349,0.938204,1.39759,378
-0.301751,0.650209,1.1995,1.39736,12
-0.22238,0.808105,1.11724,1.39668,310
-0.302667,0.758176,1.1331,1.39655,307
-0.216764,0.645778,1.21843,1.39592,19
0.0741835,1.33427,-0.402444,1.39562,1158
-0.369559,1.2918,0.375432,1.39509,557
-0.225323,1.08888,0.841279,1.39434,219
-0.298028,0.911944,1.01167,1.39425,375
-0.332583,0.889246,1.01932,1.39298,374
-0.302448,0.715633,1.15566,1.39253,308
-0.406533,0.980616,0.900324,1.39193,380
0.0538156,1.36586,-0.262469,1.39189,1165
0.145205,1.30194,-0.469157,1.39149,1047
-0.271224,1.27257,-0.490257,1.39045,1249
-0.307061,0.934826,0.981933,1.3901,377
-0.13796,0.754605,1.15862,1.38955,36
-0.382621,1.02803,0.852231,1.38908,430
-0.257712,0.816533,1.09285,1.38833,290
-0.309686,0.679554,1.16981,1.38786,9
-0.291511,0.799476,1.09538,1.38708,288
-0.506627,1.2134,0.44013,1.38662,574
-0.157619,1.30712,-0.432115,1.38569,1252
0.315134,1.32792,-0.238599,1.3855,1149
-0.347179,0.911959,0.982326,1.38462,376
0.243725,1.25784,-0.524119,1.3843,1045
0.0535055,1.3462,-0.317383,1.38414,1156
0.227763,1.36009,0.110303,1.38343,538
-0.116653,1.09341,0.839138,1.38322,243
-0.376024,1.09333,0.75679,1.38184,214
-0.425265,0.996343,0.857238,1.38145,432
0.200505,1.27221,-0.498868,1.38115,1046
0.0614769,1.33263,-0.356063,1.38075,1157
-0.402066,1.03798,0.814284,1.37917,428
0.113723,1.24599,0.575703,1.37726,246
0.116906,1.17802,0.700866,1.37572,249
-0.44752,1.00658,0.818166,1.37217,429
-0.285323,1.28564,0.384215,1.37182,541
0.124968,1.26541,0.513935,1.3715,266
0.119376,1.21962,0.614818,1.37103,247
-0.195851,1.27381,-0.466884,1.37074,1250
-0.10981,0.723126,1.15676,1.3686,38
0.132266,1.27434,0.480998,1.3685,268
0.243992,1.33966,-0.134613,1.36833,493
0.186582,1.331,0.254843,1.36796,485
-0.412311,1.04379,0.780218,1.36683,443
0.336121,1.24648,-0.447547,1.36637,1142
0.364554,1.24892,-0.415524,1.36578,1137
-0.237053,1.30027,0.342805,1.36544,530
-0.478872,1.03897,0.744298,1.36483,455
-0.37528,1.10207,0.71184,1.3646,204
0.128209,1.1891,0.65518,1.3637,248
-0.451781,1.02657,0.775447,1.36355,444
-0.176563,1.3242,0.270906,1.36311,529
-0.288542,0.602998,1.18762,1.36283,13
0.164683,1.30711,0.348048,1.36264,514
-0.25908,1.07913,0.788913,1.36162,217
-0.425357,1.0777,0.713475,1.36067,565
-0.301754,0.643521,1.16026,1.36065,7
-0.270572,0.718047,1.12337,1.36042,306
0.2732,1.23382,-0.500793,1.35931,1140
0.136251,1.28526,-0.421035,1.35931,1159
-0.188463,0.761224,1.10863,1.35795,311
0.307247,1.23387,-0.47623,1.3578,1141
-0.0922086,0.679658,1.17119,1.35725,25
-0.428578,1.05842,0.733084,1.35696,451
0.080868,1.33878,-0.203755,1.35661,500
-0.0980456,1.33795,0.177036,1.35317,473
-0.226271,0.770723,1.08807,1.35245,291
-0.0185448,1.35149,0.0439259,1.35233,476
0.26153,1.30372,-0.24481,1.35204,1150
-0.149463,1.07614,0.802435,1.35067,234
-0.356867,1.24465,0.383261,1.35033,555
-0.269163,0.748,1.08736,1.34696,289
0.113822,1.31962,-0.240277,1.34614,1153
0.242541,1.28736,-0.308051,1.34574,1146
0.0442458,1.34223,-0.0844473,1.34561,499
-0.26694,1.25356,0.408226,1.34511,543
-0.294769,0.673047,1.12648,1.34493,10
0.132444,1.30051,-0.31234,1.34403,1154
0.185723,1.25088,-0.453399,1.34341,1143
-0.412567,1.21592,0.392706,1.34272,554
-0.277535,1.07593,0.751949,1.34167,215
0.199161,1.31798,-0.150986,1.34147,496
0.181907,1.30727,-0.235941,1.34079,1151
0.219699,1.27952,-0.334226,1.34057,1145
0.187737,1.29596,-0.283187,1.33975,1147
0.209866,1.32148,-0.0426926,1.33873,492
0.184189,1.28932,-0.307897,1.33831,1155
-0.336172,1.11585,0.65711,1.33789,205
0.143645,1.31782,-0.167784,1.3362,498
0.169861,1.32392,-0.0289378,1.33508,494
0.129763,1.27653,-0.367528,1.33471,1152
-0.487168,1.14934,0.471563,1.33443,575
-0.164323,1.07919,0.766712,1.33398,221
-0.263397,1.22716,0.450846,1.33363,542
-0.208443,1.2655,0.361057,1.33241,533
0.132569,1.32515,-0.0386368,1.33233,495
0.196186,1.25458,-0.398096,1.33077,1144
-0.283814,1.07882,0.724499,1.33015,212
-0.0699947,1.07537,0.779334,1.32992,242
-0.412352,1.0819,0.653912,1.32972,566
0.0947712,1.32485,-0.058606,1.32953,497
-0.169763,0.618733,1.16418,1.32928,17
-0.470463,1.12567,0.524093,1.32783,576
-0.18159,1.23606,0.447812,1.32716,257
-0.329398,1.21825,0.410514,1.32708,553
-0.425644,1.09696,0.613007,1.32675,578
-0.30556,1.08996,0.690457,1.32594,206
-0.198457,0.738449,1.08125,1.32431,296
-0.138617,1.25615,0.394227,1.32384,535
0.175328,1.30905,0.0832793,1.32337,486
-0.225153,1.20471,0.492076,1.32066,256
0.135676,1.31135,0.0774586,1.32062,484
-0.29585,0.584027,1.14623,1.32002,6
-0.403633,1.18325,0.422987,1.31982,552
0.0429915,1.3175,0.0602688,1.31958,478
-0.118017,1.06797,0.765722,1.3194,233
-0.292917,1.19834,0.465737,1.31861,551
-0.119496,1.28242,0.276192,1.31726,532
-0.273985,1.13399,0.611027,1.31695,207
0.0995514,1.30934,0.0682194,1.31489,482
0.065404,1.31108,0.0646047,1.3143,480
-0.456357,1.10145,0.551027,1.31343,577
-0.227944,1.16427,0.562919,1.31315,262
-0.0497292,1.29704,0.198547,1.31309,475
-0.232485,0.710764,1.07926,1.31302,297
-0.195494,1.07405,0.724848,1.31042,220
-0.2263,1.17543,0.533022,1.31033,261
-0.0693141,1.27406,0.296485,1.30993,534
-0.37601,1.15852,0.480083,1.30921,550
-0.278266,0.631126,1.1107,1.30744,8
-0.141437,1.08082,0.720955,1.30689,222
-0.204655,1.14567,0.59294,1.30615,209
-0.0111564,1.28831,0.20451,1.30449,477
0.0217919,1.28501,0.217699,1.30351,479
0.135536,1.27842,0.213342,1.30316,483
-0.144444,0.715719,1.07911,1.30292,39
-0.143616,1.15415,0.58682,1.30271,226
-0.252772,1.09756,0.651255,1.30103,208
-0.0704996,1.22473,0.432928,1.30091,258
0.0867634,1.27598,0.228829,1.29924,481
-0.215602,1.07832,0.691867,1.2992,224
-0.231802,1.08487,0.67532,1.29874,211
-0.017134,1.25904,0.317956,1.29869,536
-0.153479,1.13398,0.613821,1.29856,210
-0.0664562,0.656417,1.1183,1.29842,27
-0.285268,1.14144,0.546567,1.2973,263
-0.277793,0.550204,1.14054,1.29643,5
-0.126155,1.09459,0.681636,1.29564,223
-0.348936,1.11436,0.557846,1.29412,547
-0.123175,1.19748,0.473154,1.29345,255
-0.286195,1.16172,0.490501,1.2931,549
-0.0710039,1.19226,0.494042,1.29252,259
0.105643,1.24819,0.31741,1.29224,513
0.0359968,1.19854,0.481377,1.2921,265
-0.141901,1.18228,0.501447,1.29204,260
0.0567428,1.24983,0.317757,1.29084,537
0.00176396,1.20852,0.447356,1.28866,269
0.0207586,1.17093,0.536578,1.28819,237
-0.0112137,1.1936,0.482968,1.28766,264
-0.0446068,1.15632,0.561283,1.28612,227
0.0460783,1.20399,0.445384,1.28455,267
-0.130681,1.10473,0.639597,1.28319,225
-0.359856,1.11856,0.513648,1.28239,548
-0.0163165,1.07298,0.701436,1.28202,241
-0.252356,0.6529,1.07001,1.27862,2383
-0.128443,0.687814,1.06717,1.2761,35
-0.0823891,1.11529,0.613288,1.27546,228
-0.0781097,1.06277,0.697408,1.27356,232
-0.139392,0.598251,1.11294,1.27121,26
0.0199354,1.13671,0.567988,1.27087,238
-0.20767,0.672937,1.05675,1.26992,2384
-0.163198,0.688069,1.05346,1.2688,2385
-0.0332114,1.12255,0.587521,1.26744,229
0.00582176,1.08271,0.645141,1.26036,240
-0.0602881,1.07556,0.654067,1.26027,231
-0.151686,0.672949,1.05402,1.25969,32
-0.235123,0.632308,1.0632,1.25916,0
0.0230447,1.09973,0.60619,1.25595,239
-0.041901,1.08998,0.620809,1.25507,230
-0.193793,0.646932,1.05382,1.25164,11
-0.0884134,0.665789,1.05459,1.2503,33
-0.262664,0.5623,1.07138,1.23815,2
-0.0526942,0.631743,1.04592,1.22304,34
-0.172396,0.602968,1.03013,1.20601,28
-0.130623,0.618374,1.02576,1.20484,30
-0.208003,0.582871,1.03214,1.20346,1
-0.217647,0.513474,1.04246,1.18226,4
-0.182586,0.521188,1.00621,1.1478,3
-0.0984982,0.557688,0.992462,1.14267,31
-0.155868,0.540496,0.990791,1.13934,29
